0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	7	5	1	0	0	9	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	3	6	0	0	0	0	8	0	19	0	0	0	0	0	0	0	0	0	0	3	1	3	0	24	12	0	0	0
0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	21	0	0	0	0	4	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0	0	4	3	0	0	0	0	10	0	0	0	0	0	0	2	0	29	0	1	0	0	3	4	0	0	14	0	3	0
2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	1	1	0	0	1	0	0	12	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	8	4	0	0	0	0	5	51	1	0	0	0	0	2	0	0	0	10	0	0	0	19	0	0	0	0	0	0
46	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	10	6	0	0	0	0	11	6	0	0	0	0	0	1	0	0	0	9	0	0	0	24	0	0	0	0	0	0
34	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	1	1	3	0	1	0	0	17	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	2	3	0	0	0	0	3	11	3	0	0	0	0	0	0	0	0	13	0	0	0	29	1	0	0	0	0	0
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	1	0	0	4	9	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	13	12	0	0	26	0	0	0	0	0	0
52	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	1	0	0	14	0	0	0	0	0	0	0	3	0	11	0	0	0	0	0	0	0	0	4	6	0	0	0	0	3	5	1	0	0	0	0	0	0	0	0	13	0	0	0	20	0	0	0	0	0	0
0	0	0	0	3	0	0	0	0	0	0	0	28	0	0	0	0	0	2	0	1	0	2	0	0	0	49	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	5	4	0	0	6	0	0	0	0	1	0	0	0	0	0	5	0	0
0	0	0	23	0	0	0	0	0	15	0	0	0	0	26	0	3	0	3	1	0	0	0	15	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	3	2	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	8	0	1	0	0
2	0	0	20	0	0	0	0	0	9	0	0	0	0	30	0	12	0	0	0	5	0	0	10	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	2	0	0	4	8	0	0	0	0	6	2	1	0	0	0	0	0	0	0	0	9	0	0	0	0	1	1	0	0	0	0
1	0	0	37	0	0	0	0	0	16	0	0	0	0	18	0	1	1	0	0	4	0	0	11	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	7	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	21	0	2	0	0	0	12	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	6	0	3	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	3	1	0	3	26	0	11	8	0	0	0	0	0	0	0	0	0	0	4	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	2	0	0	0	43	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	27	1	0	1	0	0	3	8	0	1	7	0	1	0	0	0	0	0	0	0	0	4	0	0
1	11	10	0	6	0	6	0	0	0	0	3	0	0	0	0	5	0	1	10	5	0	2	0	7	0	0	0	2	0	0	0	0	0	0	8	6	8	0	0	0	5	0	0	0	9	0	1	0	1	0	2	2	0	11	0	10	0	4	0	0	0	0	0	0	1	0	21	0	0
3	0	11	0	4	0	12	0	0	0	0	2	0	2	0	0	1	0	0	23	3	20	5	0	6	0	2	0	1	0	0	0	0	0	0	17	3	8	0	0	0	4	0	0	0	4	0	2	0	3	0	0	3	0	1	0	18	0	0	0	0	1	0	0	0	6	0	1	0	0
3	5	12	0	4	0	13	0	0	0	14	0	0	2	3	0	0	0	0	13	5	0	5	0	9	1	1	0	8	0	0	0	0	0	0	0	1	6	0	0	0	4	0	0	0	4	0	4	0	0	0	0	3	0	0	0	20	0	0	0	0	0	0	0	0	6	0	22	0	0
0	0	11	5	2	0	17	0	0	0	0	1	0	2	1	1	0	0	0	5	4	0	2	0	10	0	0	0	10	1	0	0	0	0	0	1	3	9	0	1	0	3	0	1	0	2	0	4	0	0	1	17	2	0	8	0	1	0	4	0	1	1	0	0	0	1	0	20	0	0
0	12	3	0	1	0	17	0	0	0	2	1	0	3	0	0	0	0	1	41	2	0	3	0	10	0	0	0	2	0	0	2	0	0	0	1	4	6	0	0	0	6	0	1	0	5	0	0	0	2	0	2	2	0	2	1	11	0	4	0	0	0	0	0	0	1	0	3	0	0
0	0	0	1	31	1	0	0	0	0	0	0	0	2	0	1	0	0	32	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	5	0	2	0	0	7	0	0	1	0	0	0	0	0	0	3	0	0	0	0	9	0	0
0	0	0	0	39	0	0	0	0	0	0	0	0	3	1	0	0	0	3	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	1	0	0	0	4	0	0	6	0	9	0	0	3	0	0	0	0	0	1	1	0	0	16	0	6	0	0
0	0	0	0	35	1	0	0	0	0	0	0	0	5	0	1	0	0	3	2	1	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	5	0	6	1	0	8	0	0	30	0	0	0	0	0	1	0	0	0	0	0	5	0	0
0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	40	0	0	0	0	3	0	1	0	0	0	7	1	2	8	0	11	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0	0	0	0	2	0	1	0	0	0	4	2	13	0	0	9	0	0	5	0	0	0	0	0	0	3	0	0	3	0	6	0	0
3	0	0	0	2	1	2	0	0	0	0	3	0	3	0	4	0	0	1	0	0	0	14	0	0	28	1	0	3	9	0	0	5	0	0	1	3	0	0	0	10	3	0	0	12	0	0	3	0	0	7	0	1	0	0	27	0	3	0	0	4	2	3	0	0	0	0	4	0	0
2	0	0	0	1	0	4	0	34	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	1	0	1	15	0	0	0	0	0	0	0	0	0	0	10	0	0	0	15	0	0	5	0	28	5	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	12	0	0
1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	0	13	0	0	1	0	0	0	12	0	0	6	0	0	0	0	0	25	16	13	1	0	0	21	0	0	6	0	19	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	15	0	0	1	0	0	4	0	4	0	13	1	2	0	18	0	0	14	5	0	7	12	0	0	0	0	0	0	0	0	0	0	8	2	0	0	12	0	0	4	0	4	18	0	0	0	0	3	0	0	0	0	1	5	0	0	0	0	0	1	0	0
2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	5	4	0	0	3	0	0	11	0	0	33	0	0	9	16	0	0	2	0	0	6	0	0	0	7	10	1	0	0	6	0	0	2	0	0	11	0	0	0	1	0	0	1	0	0	3	9	1	0	7	5	0	0	0	0
